"Pleurothallis mentosa","Pleurothallis","","mentosa",NA,NA,"","","kew-160377",TRUE,"1.1","Synonym","Orchidaceae","Pabstiella","","yauaperyensis","","","(Barb.Rodr.) F.Barros","kew-256393","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis miranda","Pleurothallis","","miranda",NA,NA,"","","kew-160419",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","miranda","","","Luer","kew-160419","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis niveoglobula","Pleurothallis","","niveoglobula",NA,NA,"","","kew-160499",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","niveoglobula","","","Luer","kew-160499","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis penicillata","Pleurothallis","","penicillata",NA,NA,"","","kew-160632",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","penicillata","","","Luer","kew-160632","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis pidax","Pleurothallis","","pidax",NA,NA,"","","kew-160677",TRUE,"1.1","Synonym","Orchidaceae","Stelis","","gelida","","","(Lindl.) Pridgeon & M.W.Chase","kew-266919","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis pristeoglossa","Pleurothallis","","pristeoglossa",NA,NA,"","","kew-160725",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","pristeoglossa","","","Rchb.f. & Warm.","kew-160725","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis pterophora","Pleurothallis","","pterophora",NA,NA,"","","kew-160747",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","pterophora","","","Cogn.","kew-160747","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis racemiflora","Pleurothallis","","racemiflora",NA,NA,"","","kew-160793",TRUE,"1.1","Synonym","Orchidaceae","Stelis","","multirostris","","","(Rchb.f.) Pridgeon & M.W.Chase","kew-266987","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis rowleei","Pleurothallis","","rowleei",NA,NA,"","","kew-160860",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","rowleei","","","Ames","kew-160860","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pleurothallis ruscifolia","Pleurothallis","","ruscifolia",NA,NA,"","","kew-160881",TRUE,"1.1","Accepted","Orchidaceae","Pleurothallis","","ruscifolia","","","(Jacq.) R.Br.","kew-160881","Accepted",FALSE,FALSE,FALSE,2017-05-11
